a,q,t,dw,hh,id,pop,name,rgid,rpid,ruid,rguid,Transit Time,Car Time,Bike Time
0.0951,0,DA,183,174,59150294,504,59150294,5915,5915025,9330239.01,59933,82.13333333,35.1,76.4
0.0839,0,DA,203,188,59150295,523,59150295,5915,5915025,9330239.01,59933,78.08333333,35.96666667,75.26666667
0.3573,0,DA,245,235,59150296,610,59150296,5915,5915025,9330242,59933,83.38333333,36.6,78.76666667
0.0802,0,DA,357,351,59150297,717,59150297,5915,5915025,9330241,59933,78.71666667,34.98333333,75.28333333
0.0809,0,DA,180,167,59150298,501,59150298,5915,5915025,9330241,59933,82.2,36.55,76.31666667
0.1214,0,DA,317,301,59150299,746,59150299,5915,5915025,9330241,59933,77.53333333,36.53333333,74.73333333
0.0815,0,DA,174,169,59150300,472,59150300,5915,5915025,9330241,59933,81.91666667,35.08333333,76.06666667
0.112,0,DA,194,189,59150301,524,59150301,5915,5915025,9330241,59933,78.81666667,34.7,73.73333333
0.1065,0,DA,202,186,59150302,514,59150302,5915,5915025,9330241,59933,82.4,35.38333333,74.85
0.6165,0,DA,215,202,59150303,577,59150303,5915,5915025,9330241,59933,91.31666667,36.56666667,73.38333333
0.1855,0,DA,192,184,59150304,474,59150304,5915,5915025,9330241,59933,83.56666667,34.33333333,74.63333333
0.1218,0,DA,180,175,59150305,463,59150305,5915,5915025,9330241,59933,78.48333333,34.61666667,72.6
0.07,0,DA,79,76,59150306,410,59150306,5915,5915025,9330241,59933,79.71666667,33.55,73.41666667
0.2991,0,DA,297,266,59150307,677,59150307,5915,5915022,9330053.02,59933,76.43333333,33.9,72.43333333
0.1096,0,DA,229,218,59150308,541,59150308,5915,5915022,9330053.02,59933,69.78333333,33.41666667,70.38333333
0.1119,0,DA,299,282,59150309,761,59150309,5915,5915022,9330053.02,59933,68.7,32.68333333,70.31666667
0.1094,0,DA,411,389,59150310,748,59150310,5915,5915022,9330053.02,59933,66.05,32,69.7
0.0809,0,DA,202,187,59150311,537,59150311,5915,5915022,9330053.02,59933,68.78333333,31.65,68.1
0.0871,0,DA,218,201,59150312,555,59150312,5915,5915022,9330053.02,59933,70.28333333,31.85,68.9
0.1728,0,DA,368,355,59150313,1003,59150313,5915,5915022,9330052.02,59933,68.58333333,32.45,68.95
0.0859,0,DA,191,180,59150314,464,59150314,5915,5915025,9330240.02,59933,68.61666667,31.9,70.01666667
0.0873,0,DA,174,167,59150315,468,59150315,5915,5915025,9330240.02,59933,70.46666667,32.03333333,70.55
0.0986,0,DA,268,257,59150316,550,59150316,5915,5915025,9330240.02,59933,76.65,32.5,70.86666667
0.0846,0,DA,175,168,59150317,487,59150317,5915,5915025,9330240.02,59933,79.86666667,32.55,71.43333333
0.0953,0,DA,209,204,59150318,580,59150318,5915,5915025,9330240.02,59933,77.2,33.46666667,71.93333333
0.0811,0,DA,181,173,59150319,469,59150319,5915,5915025,9330240.02,59933,81.15,33.53333333,72.23333333
0.1214,0,DA,288,280,59150320,704,59150320,5915,5915025,9330240.02,59933,77.01666667,34.6,72.96666667
0.0814,0,DA,176,172,59150321,516,59150321,5915,5915025,9330240.02,59933,80.03333333,33.08333333,73.53333333
0.0821,0,DA,180,175,59150322,437,59150322,5915,5915025,9330240.02,59933,78,34.16666667,73.68333333
0.1686,0,DA,249,227,59150323,667,59150323,5915,5915025,9330239.01,59933,80.25,34.56666667,76.78333333
0.1263,0,DA,179,171,59150324,493,59150324,5915,5915025,9330240.01,59933,79.8,34.05,75.48333333
0.1012,0,DA,214,204,59150325,528,59150325,5915,5915025,9330240.01,59933,69.55,33.45,76.45
0.1224,0,DA,258,242,59150326,632,59150326,5915,5915025,9330240.01,59933,71.86666667,32.48333333,74.33333333
0.3695,0,DA,206,202,59150327,541,59150327,5915,5915025,9330240.01,59933,69.05,32.9,72.6
0.2322,0,DA,177,169,59150328,508,59150328,5915,5915022,9330052.02,59933,66.35,31.78333333,72.01666667
0.3085,0,DA,369,350,59150329,966,59150329,5915,5915022,9330052.02,59933,76.76666667,29.61666667,67.61666667
0.0782,0,DA,221,209,59150330,544,59150330,5915,5915022,9330052.02,59933,73.83333333,30.15,65.56666667
0.1544,0,DA,344,317,59150331,858,59150331,5915,5915022,9330052.02,59933,69.73333333,29.45,66.06666667
0.1118,0,DA,273,251,59150332,660,59150332,5915,5915022,9330052.02,59933,69.58333333,29.5,64.13333333
0.0996,0,DA,260,242,59150333,621,59150333,5915,5915022,9330052.02,59933,65.38333333,28.36666667,64.05
0.0878,0,DA,222,210,59150334,507,59150334,5915,5915022,9330054.02,59933,66.98333333,29.28333333,61.95
0.0957,0,DA,335,314,59150335,857,59150335,5915,5915022,9330054.02,59933,63.51666667,27.9,62.48333333
0.1357,0,DA,235,225,59150336,610,59150336,5915,5915022,9330054.02,59933,63.15,28.23333333,61.85
0.0979,0,DA,169,163,59150337,433,59150337,5915,5915022,9330054.02,59933,71.35,27.35,61.23333333
0.0753,0,DA,180,173,59150338,479,59150338,5915,5915022,9330054.02,59933,71.06666667,27.83333333,60.18333333
0.0971,0,DA,232,216,59150339,588,59150339,5915,5915022,9330054.01,59933,68.18333333,27.98333333,58.43333333
0.0793,0,DA,210,200,59150340,534,59150340,5915,5915022,9330054.02,59933,68.13333333,28.23333333,59.81666667
0.0646,0,DA,185,176,59150341,459,59150341,5915,5915022,9330054.01,59933,63.61666667,28.88333333,57.21666667
0.0803,0,DA,191,184,59150342,461,59150342,5915,5915022,9330054.01,59933,66.58333333,28.3,58
0.0607,0,DA,213,190,59150343,470,59150343,5915,5915022,9330054.01,59933,65.9,27,57.13333333
0.0582,0,DA,228,215,59150344,480,59150344,5915,5915022,9330054.01,59933,69.41666667,26.11666667,58.48333333
0.0853,0,DA,323,304,59150345,597,59150345,5915,5915022,9330056.02,59933,70.5,25.96666667,57.21666667
0.069,0,DA,191,182,59150346,409,59150346,5915,5915022,9330056.02,59933,60.36666667,25.75,58.06666667
0.0657,0,DA,308,285,59150347,504,59150347,5915,5915022,9330056.02,59933,58.31666667,25.73333333,54.56666667
0.0392,0,DA,315,298,59150348,529,59150348,5915,5915022,9330056.02,59933,57.05,25.25,54.65
0.0358,0,DA,223,214,59150349,420,59150349,5915,5915022,9330056.02,59933,58.76666667,25.1,56.05
0.102,0,DA,304,275,59150350,511,59150350,5915,5915022,9330056.02,59933,55.33333333,24.56666667,52.3
0.0283,0,DA,260,257,59150351,459,59150351,5915,5915022,9330056.02,59933,54.03333333,24.48333333,53.71666667
0.0561,0,DA,549,525,59150352,748,59150352,5915,5915022,9330050.02,59933,50.76666667,23.41666667,52.06666667
0.0416,0,DA,281,272,59150353,495,59150353,5915,5915022,9330050.02,59933,53.76666667,24.06666667,52.76666667
0.043,0,DA,325,315,59150354,525,59150354,5915,5915022,9330050.02,59933,52.96666667,25.73333333,52.7
0.0275,0,DA,299,285,59150355,531,59150355,5915,5915022,9330050.02,59933,53.6,25.75,52.35
0.0852,0,DA,238,212,59150356,473,59150356,5915,5915022,9330050.02,59933,53.26666667,25.71666667,54.48333333
0.0869,0,DA,546,530,59150357,919,59150357,5915,5915022,9330050.02,59933,50.41666667,24.63333333,52.4
0.0868,0,DA,248,234,59150358,512,59150358,5915,5915022,9330050.02,59933,49.86666667,24.43333333,54.25
0.0422,0,DA,283,269,59150359,482,59150359,5915,5915022,9330050.02,59933,49.38333333,25.2,51.7
0.0881,0,DA,346,332,59150360,611,59150360,5915,5915022,9330037.02,59933,46.5,23.31666667,53.65
0.0561,0,DA,224,206,59150361,488,59150361,5915,5915022,9330037.02,59933,50.4,22.8,53.56666667
0.056,0,DA,172,161,59150362,397,59150362,5915,5915022,9330037.02,59933,51.36666667,22.33333333,54.58333333
0.0971,0,DA,214,205,59150363,515,59150363,5915,5915022,9330037.02,59933,53.93333333,23.78333333,55.06666667
0.0578,0,DA,201,183,59150364,433,59150364,5915,5915022,9330037.02,59933,54.18333333,23.25,57.18333333
0.0675,0,DA,152,145,59150365,345,59150365,5915,5915022,9330034.02,59933,57.55,23.83333333,57.93333333
0.1173,0,DA,403,386,59150366,861,59150366,5915,5915022,9330032.02,59933,57.38333333,22.65,55.76666667
0.1014,0,DA,719,659,59150367,1340,59150367,5915,5915022,9330032.02,59933,58.56666667,23.33333333,57.48333333
0.0741,0,DA,169,155,59150368,508,59150368,5915,5915022,9330032.02,59933,55.56666667,22.28333333,56.05
0.0775,0,DA,210,202,59150369,538,59150369,5915,5915022,9330034.02,59933,50.93333333,22.36666667,56.35
0.0712,0,DA,200,191,59150371,548,59150371,5915,5915022,9330032.02,59933,54.56666667,22.01666667,53.83333333
0.1172,0,DA,268,241,59150373,685,59150373,5915,5915022,9330032.01,59933,46.55,20.08333333,51.63333333
0.0738,0,DA,153,147,59150375,411,59150375,5915,5915022,9330033.01,59933,49.85,21.01666667,50.13333333
0.0675,0,DA,183,170,59150376,459,59150376,5915,5915022,9330033.01,59933,48.2,20.38333333,48.86666667
0.0669,0,DA,195,180,59150377,480,59150377,5915,5915022,9330033.01,59933,52.25,20.65,47.38333333
0.0579,0,DA,379,353,59150378,789,59150378,5915,5915022,9330033.01,59933,51.61666667,20.4,47.01666667
0.08,0,DA,243,221,59150379,573,59150379,5915,5915022,9330033.01,59933,56.36666667,19.28333333,46.66666667
0.0568,0,DA,235,219,59150380,607,59150380,5915,5915022,9330018.02,59933,55.53333333,18.96666667,44.65
0.0727,0,DA,263,240,59150381,668,59150381,5915,5915022,9330018.02,59933,54.88333333,19.71666667,45.7
0.0666,0,DA,217,204,59150382,598,59150382,5915,5915022,9330018.02,59933,54.68333333,18.91666667,44.05
0.0634,0,DA,207,193,59150383,530,59150383,5915,5915022,9330018.02,59933,58.16666667,20.88333333,44.88333333
0.058,0,DA,216,202,59150384,489,59150384,5915,5915022,9330018.02,59933,54.4,18.4,44.01666667
0.0688,0,DA,193,181,59150385,486,59150385,5915,5915022,9330018.02,59933,55.23333333,19.2,46.45
0.1116,0,DA,201,191,59150386,614,59150386,5915,5915022,9330018.02,59933,56.41666667,18.3,45.66666667
0.0637,0,DA,189,184,59150387,540,59150387,5915,5915022,9330018.02,59933,52.03333333,19,45.88333333
0.2783,0,DA,305,285,59150388,816,59150388,5915,5915022,9330013.01,59933,55.76666667,19.36666667,43.16666667
0.1023,0,DA,282,267,59150389,725,59150389,5915,5915022,9330013.01,59933,53.13333333,19.7,44.4
0.1148,0,DA,220,208,59150390,606,59150390,5915,5915022,9330013.01,59933,54.33333333,21,44.4
0.067,0,DA,195,186,59150391,526,59150391,5915,5915022,9330013.01,59933,53.68333333,21.31666667,44.75
0.1368,0,DA,167,153,59150392,467,59150392,5915,5915022,9330013.01,59933,53.16666667,20.41666667,45.96666667
0.0835,0,DA,229,203,59150393,636,59150393,5915,5915022,9330013.01,59933,54.03333333,22.06666667,47.05
0.0789,0,DA,226,208,59150394,614,59150394,5915,5915022,9330014.02,59933,54.21666667,22.23333333,48.16666667
0.0793,0,DA,250,233,59150395,705,59150395,5915,5915022,9330014.02,59933,58.51666667,22.61666667,48.7
0.1258,0,DA,323,302,59150396,639,59150396,5915,5915022,9330014.02,59933,56.03333333,21.46666667,48.01666667
0.0596,0,DA,165,145,59150397,411,59150397,5915,5915022,9330013.01,59933,55.51666667,20.81666667,47.15
0.064,0,DA,163,148,59150398,469,59150398,5915,5915022,9330013.01,59933,53.51666667,20.88333333,47.15
0.0654,0,DA,219,204,59150399,536,59150399,5915,5915022,9330013.01,59933,50.43333333,20.41666667,45.6
0.0958,0,DA,267,248,59150400,767,59150400,5915,5915022,9330018.02,59933,49.8,19.33333333,46.95
0.0926,0,DA,211,201,59150401,639,59150401,5915,5915022,9330018.01,59933,54.95,20.33333333,49.08333333
0.1704,0,DA,275,251,59150402,732,59150402,5915,5915022,9330018.02,59933,54.43333333,20.01666667,47.68333333
0.0949,0,DA,249,235,59150403,646,59150403,5915,5915022,9330018.01,59933,60.43333333,22.03333333,49.4
0.0564,0,DA,191,173,59150404,504,59150404,5915,5915022,9330018.01,59933,59.78333333,22.28333333,50.46666667
0.0654,0,DA,203,184,59150405,517,59150405,5915,5915022,9330018.01,59933,60.81666667,22.7,50.95
0.1118,0,DA,274,247,59150406,702,59150406,5915,5915022,9330034.01,59933,59.4,22.31666667,52.48333333
0.0971,0,DA,285,270,59150407,800,59150407,5915,5915022,9330034.01,59933,54.31666667,22.01666667,52.45
0.0819,0,DA,300,279,59150408,710,59150408,5915,5915022,9330034.01,59933,51.01666667,22.7,53.73333333
0.0596,0,DA,179,170,59150409,480,59150409,5915,5915022,9330034.01,59933,50.35,22.91666667,53.7
0.0868,0,DA,307,293,59150410,739,59150410,5915,5915022,9330034.01,59933,52,22.86666667,53.56666667
0.059,0,DA,172,157,59150412,440,59150412,5915,5915022,9330033.02,59933,50.83333333,21.25,50.2
0.0711,0,DA,224,199,59150414,583,59150414,5915,5915022,9330033.02,59933,57.73333333,20.93333333,48.85
0.1174,0,DA,311,286,59150415,807,59150415,5915,5915022,9330033.02,59933,55.28333333,22.26666667,51.63333333
0.0893,0,DA,247,227,59150416,597,59150416,5915,5915022,9330018.02,59933,56.21666667,20.85,47.41666667
0.071,0,DA,198,191,59150417,539,59150417,5915,5915022,9330018.02,59933,54.03333333,19.8,45.05
0.0914,0,DA,189,177,59150419,452,59150419,5915,5915022,9330033.01,59933,56.83333333,20.21666667,47.6
0.0861,0,DA,194,184,59150420,530,59150420,5915,5915022,9330034.02,59933,50.81666667,22.35,55.48333333
0.1003,0,DA,225,210,59150421,630,59150421,5915,5915022,9330034.02,59933,51.31666667,24.4,55.8
0.087,0,DA,393,328,59150422,896,59150422,5915,5915022,9330034.02,59933,54.93333333,23.41666667,56.78333333
0.133,0,DA,193,186,59150423,514,59150423,5915,5915022,9330034.02,59933,55.11666667,24.01666667,58.73333333
0.1505,0,DA,340,323,59150424,883,59150424,5915,5915022,9330034.02,59933,63.18333333,26.11666667,60.61666667
0.0874,0,DA,144,135,59150425,414,59150425,5915,5915022,9330034.02,59933,57.33333333,25.63333333,61.3
0.2494,0,DA,196,192,59150426,685,59150426,5915,5915022,9330034.02,59933,63.91666667,26.13333333,59.95
0.1026,0,DA,220,203,59150427,553,59150427,5915,5915022,9330035.02,59933,61.18333333,25.5,62.6
0.1505,0,DA,258,243,59150428,600,59150428,5915,5915022,9330035.02,59933,61.43333333,26.21666667,63
0.1093,0,DA,226,212,59150429,574,59150429,5915,5915022,9330035.02,59933,57.26666667,25.63333333,62.68333333
0.0833,0,DA,214,199,59150430,524,59150430,5915,5915022,9330035.01,59933,54.36666667,26.03333333,62.2
0.104,0,DA,250,234,59150431,632,59150431,5915,5915022,9330035.01,59933,57,25.16666667,65.61666667
0.1325,0,DA,356,339,59150432,858,59150432,5915,5915022,9330035.01,59933,57.2,26.01666667,61.3
0.063,0,DA,175,166,59150433,466,59150433,5915,5915022,9330035.01,59933,54.81666667,24.85,60.25
0.0687,0,DA,198,185,59150434,494,59150434,5915,5915022,9330017.02,59933,54.58333333,25.08333333,60.88333333
0.0688,0,DA,210,202,59150435,560,59150435,5915,5915022,9330017.02,59933,53.38333333,24.75,57.83333333
0.1086,0,DA,345,326,59150436,873,59150436,5915,5915022,9330017.02,59933,61.85,24.61666667,59.25
0.1038,0,DA,634,595,59150437,1212,59150437,5915,5915022,9330017.03,59933,55.48333333,23.3,56.75
0.0882,0,DA,352,333,59150438,857,59150438,5915,5915022,9330017.02,59933,60.21666667,25.48333333,59.53333333
0.1026,0,DA,177,165,59150439,483,59150439,5915,5915022,9330017.03,59933,60.15,24.01666667,57.23333333
0.1131,0,DA,243,228,59150440,682,59150440,5915,5915022,9330017.03,59933,58.23333333,23.55,55.31666667
0.1047,0,DA,240,223,59150442,668,59150442,5915,5915022,9330017.03,59933,56.68333333,22.8,55.61666667
0.1186,0,DA,321,304,59150443,790,59150443,5915,5915022,9330017.04,59933,55.46666667,24.01666667,54.08333333
0.1015,0,DA,249,234,59150444,737,59150444,5915,5915022,9330017.04,59933,61.5,23.48333333,54.11666667
0.0881,0,DA,236,219,59150445,633,59150445,5915,5915022,9330015.02,59933,62.13333333,24.41666667,52.78333333
0.0836,0,DA,220,206,59150446,544,59150446,5915,5915022,9330015.02,59933,60.1,25.21666667,53.53333333
0.0788,0,DA,336,317,59150447,826,59150447,5915,5915022,9330015.02,59933,59.31666667,24.73333333,53.2
0.1014,0,DA,311,294,59150448,668,59150448,5915,5915022,9330015.02,59933,60.15,25.23333333,54.73333333
0.1183,0,DA,274,255,59150449,739,59150449,5915,5915022,9330015.02,59933,61.83333333,26.08333333,56.13333333
0.1401,0,DA,219,212,59150450,627,59150450,5915,5915022,9330015.02,59933,59.8,25.43333333,53.2
0.0811,0,DA,190,176,59150451,501,59150451,5915,5915022,9330002.01,59933,65.71666667,25.3,53.25
0.0835,0,DA,143,129,59150452,420,59150452,5915,5915022,9330002.01,59933,68.03333333,26.65,53.55
0.1033,0,DA,217,201,59150453,586,59150453,5915,5915022,9330002.03,59933,65.78333333,26.06666667,52.48333333
0.1509,0,DA,245,235,59150454,673,59150454,5915,5915022,9330002.03,59933,63.5,25.38333333,51.75
0.1514,0,DA,330,300,59150455,843,59150455,5915,5915022,9330002.03,59933,63.63333333,23.61666667,50.55
0.1383,0,DA,286,252,59150457,743,59150457,5915,5915022,9330003.01,59933,61.23333333,24.56666667,48.55
0.1003,0,DA,206,184,59150459,564,59150459,5915,5915022,9330003.02,59933,62.56666667,24.56666667,49
0.0637,0,DA,181,169,59150460,515,59150460,5915,5915022,9330003.02,59933,61.85,23.08333333,47.68333333
0.0438,0,DA,123,108,59150461,352,59150461,5915,5915022,9330003.01,59933,62.21666667,22.16666667,47.4
0.0428,0,DA,136,127,59150462,403,59150462,5915,5915022,9330003.01,59933,64.86666667,21.93333333,46.78333333
0.0958,0,DA,207,186,59150463,608,59150463,5915,5915022,9330003.01,59933,62.28333333,21.55,46.8
0.0671,0,DA,194,183,59150465,554,59150465,5915,5915022,9330013.04,59933,57.6,21.61666667,48.1
0.0599,0,DA,169,152,59150466,505,59150466,5915,5915022,9330013.04,59933,57.4,21.9,49.03333333
0.0842,0,DA,209,191,59150468,571,59150468,5915,5915022,9330013.04,59933,59.9,22.48333333,50.11666667
0.0822,0,DA,230,208,59150469,599,59150469,5915,5915022,9330013.04,59933,54.78333333,21.85,48.6
0.0637,0,DA,200,176,59150470,536,59150470,5915,5915022,9330013.04,59933,53.43333333,22.85,46.6
0.074,0,DA,248,242,59150471,679,59150471,5915,5915022,9330013.03,59933,54.86666667,20.55,46.06666667
0.0587,0,DA,163,153,59150472,492,59150472,5915,5915022,9330013.03,59933,53.31666667,20.26666667,45.31666667
0.0838,0,DA,238,229,59150473,680,59150473,5915,5915022,9330013.01,59933,51.26666667,19.61666667,43.68333333
0.0842,0,DA,271,241,59150474,705,59150474,5915,5915022,9330013.03,59933,52,19.16666667,44.31666667
0.0821,0,DA,354,329,59150475,762,59150475,5915,5915022,9330013.01,59933,51.9,19.33333333,42.58333333
0.1531,0,DA,368,341,59150476,929,59150476,5915,5915022,9330012.02,59933,51.48333333,19.2,41.35
0.0785,0,DA,216,194,59150477,628,59150477,5915,5915022,9330011,59933,50.25,18.58333333,42.66666667
0.0986,0,DA,287,262,59150478,792,59150478,5915,5915022,9330011,59933,53.66666667,19.96666667,42.26666667
0.1649,0,DA,178,156,59150479,464,59150479,5915,5915022,9330011,59933,51.75,18.35,41.66666667
0.0641,0,DA,201,182,59150480,553,59150480,5915,5915022,9330011,59933,56.78333333,19.46666667,43.43333333
0.0564,0,DA,178,162,59150481,434,59150481,5915,5915022,9330011,59933,56.95,18.3,43.95
0.0891,0,DA,292,268,59150482,853,59150482,5915,5915022,9330004.02,59933,56.7,19.56666667,41.91666667
0.0596,0,DA,195,177,59150483,503,59150483,5915,5915022,9330004.01,59933,57.25,19.3,41.76666667
0.0908,0,DA,271,253,59150484,689,59150484,5915,5915022,9330004.01,59933,58.76666667,19.1,40.25
0.1376,0,DA,225,202,59150485,565,59150485,5915,5915022,9330004.01,59933,63.28333333,18.23333333,39.43333333
0.0599,0,DA,186,184,59150486,547,59150486,5915,5915022,9330004.01,59933,65.78333333,17.95,38.66666667
0.1662,0,DA,404,306,59150487,810,59150487,5915,5915022,9330004.01,59933,67.53333333,17.28333333,37.56666667
0.0698,0,DA,1341,1222,59150488,2132,59150488,5915,5915022,9330004.01,59933,55.73333333,17.91666667,37.65
0.1202,0,DA,520,493,59150489,1053,59150489,5915,5915022,9330006.02,59933,55.08333333,18.01666667,35.45
0.0938,0,DA,205,198,59150490,575,59150490,5915,5915022,9330006.02,59933,60.08333333,17.43333333,35.06666667
0.0295,0,DA,208,180,59150491,475,59150491,5915,5915022,9330006.02,59933,58.66666667,17.13333333,35.98333333
0.0714,0,DA,241,238,59150492,603,59150492,5915,5915022,9330006.02,59933,59.61666667,17.2,34.65
0.0354,0,DA,275,270,59150493,426,59150493,5915,5915022,9330005,59933,55.3,16.8,36.15
0.0269,0,DA,270,262,59150494,390,59150494,5915,5915022,9330005,59933,54.8,17.43333333,35.85
0.6411,0,DA,402,389,59150495,624,59150495,5915,5915022,9330005,59933,58.4,17.71666667,36.11666667
0.0349,0,DA,351,325,59150496,574,59150496,5915,5915022,9330005,59933,57.16666667,16.71666667,32.68333333
0.0311,0,DA,339,331,59150497,605,59150497,5915,5915022,9330005,59933,55.55,16.61666667,32.63333333
0.0376,0,DA,392,379,59150498,612,59150498,5915,5915022,9330005,59933,59.65,15.88333333,32.1
0.0353,0,DA,411,379,59150499,590,59150499,5915,5915022,9330005,59933,54.4,15.86666667,31.41666667
